,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
7298,7298,65682,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",29,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",8,0,True,True
7299,7299,65691,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",28,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",7,0,True,True
7300,7300,65700,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",27,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",6,0,True,True
7301,7301,65709,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",26,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",5,0,True,True
7302,7302,65718,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",25,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",4,0,True,True
7303,7303,65727,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",24,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",3,0,True,True
7304,7304,65736,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",23,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",2,0,True,True
7305,7305,65745,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",22,0,"['primary_tx', 'primary_frozen']","[0, 13]","[False, False]",1,0,True,True
7306,7306,65754,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[7, 13]","[False, False]",0,0,True,False
7307,7307,65763,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,200,True,False
7308,7308,65772,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,199,True,False
7309,7309,65781,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,198,True,False
7310,7310,65790,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,197,True,False
7311,7311,65799,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,196,True,False
7312,7312,65808,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,195,True,False
7313,7313,65817,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,194,True,False
7314,7314,65826,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,193,True,False
7315,7315,65835,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,192,True,False
7316,7316,65844,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",11,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,191,True,False
7317,7317,65853,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,190,True,False
7318,7318,65862,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,189,True,False
7319,7319,65871,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,188,True,False
7320,7320,65880,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,187,True,False
7321,7321,65889,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,186,True,False
7322,7322,65898,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,185,True,False
7323,7323,65907,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,184,True,False
7324,7324,65916,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,183,True,False
7325,7325,65925,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,182,True,False
7326,7326,65934,"['primary_tx', 'primary_frozen']","[0, 0]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,181,True,False
7327,7327,65943,"['primary_backoff', 'primary_backoff']","[3, 0]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,180,False,False
7328,7328,65952,"['primary_backoff', 'primary_tx']","[2, 0]","[False, False]",33,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,179,True,False
7329,7329,65961,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",32,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,178,True,False
7330,7330,65970,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",31,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,177,True,False
7331,7331,65979,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",30,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,176,True,False
7332,7332,65988,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",29,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,175,True,False
7333,7333,65997,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",28,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,174,True,False
7334,7334,66006,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",27,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,173,True,False
7335,7335,66015,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",26,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,172,True,False
7336,7336,66024,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",25,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,171,True,False
7337,7337,66033,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",24,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,170,True,False
7338,7338,66042,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",23,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,169,True,False
7339,7339,66051,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",22,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,168,True,False
7340,7340,66060,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",21,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,167,True,False
7341,7341,66069,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,166,True,False
7342,7342,66078,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,165,True,False
7343,7343,66087,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,164,True,False
7344,7344,66096,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,163,True,False
7345,7345,66105,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,162,True,False
7346,7346,66114,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,161,True,False
7347,7347,66123,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,160,True,False
7348,7348,66132,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,159,True,False
7349,7349,66141,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,158,True,False
7350,7350,66150,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",11,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,157,True,False
7351,7351,66159,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,156,True,False
7352,7352,66168,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,155,True,False
7353,7353,66177,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,154,True,False
7354,7354,66186,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,153,True,False
7355,7355,66195,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,152,True,False
7356,7356,66204,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,151,True,False
7357,7357,66213,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,150,True,False
7358,7358,66222,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,149,True,False
7359,7359,66231,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,148,True,False
7360,7360,66240,"['primary_frozen', 'primary_tx']","[2, 0]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,147,True,False
7361,7361,66249,"['primary_backoff', 'primary_backoff']","[2, 11]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,146,False,False
7362,7362,66258,"['primary_backoff', 'primary_backoff']","[1, 10]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,145,False,False
7363,7363,66267,"['primary_backoff', 'primary_backoff']","[0, 9]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,144,False,False
7364,7364,66276,"['primary_tx', 'primary_backoff']","[0, 8]","[False, False]",33,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,143,True,False
7365,7365,66285,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",32,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,142,True,False
7366,7366,66294,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",31,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,141,True,False
7367,7367,66303,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",30,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,140,True,False
7368,7368,66312,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",29,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,139,True,False
7369,7369,66321,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",28,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,138,True,False
7370,7370,66330,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",27,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,137,True,False
7371,7371,66339,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",26,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,136,True,False
7372,7372,66348,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",25,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,135,True,False
7373,7373,66357,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",24,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,134,True,False
7374,7374,66366,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",23,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,133,True,False
7375,7375,66375,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",22,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,132,True,False
7376,7376,66384,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",21,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,131,True,False
7377,7377,66393,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,130,True,False
7378,7378,66402,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,129,True,False
7379,7379,66411,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,128,True,False
7380,7380,66420,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,127,True,False
7381,7381,66429,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,126,True,False
7382,7382,66438,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,125,True,False
7383,7383,66447,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,124,True,False
7384,7384,66456,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,123,True,False
7385,7385,66465,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,122,True,False
7386,7386,66474,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",11,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,121,True,False
7387,7387,66483,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,120,True,False
7388,7388,66492,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,119,True,False
7389,7389,66501,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,118,True,False
7390,7390,66510,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,117,True,False
7391,7391,66519,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,116,True,False
7392,7392,66528,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,115,True,False
7393,7393,66537,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,114,True,False
7394,7394,66546,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,113,True,False
7395,7395,66555,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,112,True,False
7396,7396,66564,"['primary_tx', 'primary_frozen']","[0, 8]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,111,True,False
7397,7397,66573,"['primary_backoff', 'primary_backoff']","[10, 8]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,110,False,False
7398,7398,66582,"['primary_backoff', 'primary_backoff']","[9, 7]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,109,False,False
7399,7399,66591,"['primary_backoff', 'primary_backoff']","[8, 6]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,108,False,False
7400,7400,66600,"['primary_backoff', 'primary_backoff']","[7, 5]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,107,False,False
7401,7401,66609,"['primary_backoff', 'primary_backoff']","[6, 4]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,106,False,False
7402,7402,66618,"['primary_backoff', 'primary_backoff']","[5, 3]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,105,False,False
7403,7403,66627,"['primary_backoff', 'primary_backoff']","[4, 2]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,104,False,False
7404,7404,66636,"['primary_backoff', 'primary_backoff']","[3, 1]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,103,False,False
7405,7405,66645,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,102,False,False
7406,7406,66654,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,101,True,False
7407,7407,66663,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,100,True,False
7408,7408,66672,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,99,True,False
7409,7409,66681,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,98,True,False
7410,7410,66690,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,97,True,False
7411,7411,66699,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,96,True,False
7412,7412,66708,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,95,True,False
7413,7413,66717,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,94,True,False
7414,7414,66726,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,93,True,False
7415,7415,66735,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,92,True,False
7416,7416,66744,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,91,True,False
7417,7417,66753,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,90,True,False
7418,7418,66762,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,89,True,False
7419,7419,66771,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,88,True,False
7420,7420,66780,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,87,True,False
7421,7421,66789,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,86,True,False
7422,7422,66798,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,85,True,False
7423,7423,66807,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,84,True,False
7424,7424,66816,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,83,True,False
7425,7425,66825,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,82,True,False
7426,7426,66834,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,81,True,False
7427,7427,66843,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,80,True,False
7428,7428,66852,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,79,True,False
7429,7429,66861,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,78,True,False
7430,7430,66870,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,77,True,False
7431,7431,66879,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,76,True,False
7432,7432,66888,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,75,True,False
7433,7433,66897,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,74,True,False
7434,7434,66906,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,73,True,False
7435,7435,66915,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,72,True,False
7436,7436,66924,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,71,True,False
7437,7437,66933,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,70,True,False
7438,7438,66942,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,69,True,False
7439,7439,66951,"['primary_backoff', 'primary_backoff']","[1, 9]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,68,False,False
7440,7440,66960,"['primary_backoff', 'primary_backoff']","[0, 8]","[False, False]",0,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,67,False,False
7441,7441,66969,"['primary_tx', 'primary_backoff']","[0, 7]","[False, False]",33,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,66,True,False
7442,7442,66978,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",32,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,65,True,False
7443,7443,66987,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",31,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,64,True,False
7444,7444,66996,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",30,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,63,True,False
7445,7445,67005,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",29,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,62,True,False
7446,7446,67014,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",28,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,61,True,False
7447,7447,67023,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",27,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,60,True,False
7448,7448,67032,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",26,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,59,True,False
7449,7449,67041,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",25,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,58,True,False
7450,7450,67050,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",24,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,57,True,False
7451,7451,67059,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",23,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,56,True,False
7452,7452,67068,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",22,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,55,True,False
7453,7453,67077,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",21,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,54,True,False
7454,7454,67086,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",20,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,53,True,False
7455,7455,67095,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",19,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,52,True,False
7456,7456,67104,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",18,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,51,True,False
7457,7457,67113,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",17,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,50,True,False
7458,7458,67122,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",16,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,49,True,False
7459,7459,67131,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",15,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,48,True,False
7460,7460,67140,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",14,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,47,True,False
7461,7461,67149,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",13,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,46,True,False
7462,7462,67158,"['primary_tx', 'primary_frozen']","[0, 7]","[False, False]",12,0,"['primary_frozen', 'primary_frozen']","[7, 13]","[False, False]",0,45,True,False
