,slot,time,states_ch_0,backoff_ch_0,npca_enabled_ch_0,channel_0_occupied_remained,channel_0_obss_occupied_remained,states_ch_1,backoff_ch_1,npca_enabled_ch_1,channel_1_occupied_remained,channel_1_obss_occupied_remained,util_ch_0,util_ch_1
9239,9239,83151,"['primary_backoff', 'primary_backoff']","[5, 3]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[0, 4]","[True, True]",0,53,False,False
9240,9240,83160,"['primary_backoff', 'primary_backoff']","[4, 2]","[False, False]",0,0,"['npca_tx', 'npca_backoff']","[0, 3]","[True, True]",0,52,False,True
9241,9241,83169,"['primary_backoff', 'primary_backoff']","[3, 1]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[15, 2]","[True, True]",0,51,False,False
9242,9242,83178,"['primary_backoff', 'primary_backoff']","[2, 0]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[14, 1]","[True, True]",0,50,False,False
9243,9243,83187,"['primary_backoff', 'primary_tx']","[1, 0]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[13, 0]","[True, True]",0,49,True,False
9244,9244,83196,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,48,True,False
9245,9245,83205,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,47,True,False
9246,9246,83214,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,46,True,False
9247,9247,83223,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,45,True,False
9248,9248,83232,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,44,True,False
9249,9249,83241,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,43,True,False
9250,9250,83250,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,42,True,False
9251,9251,83259,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,41,True,False
9252,9252,83268,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,40,True,False
9253,9253,83277,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,39,True,False
9254,9254,83286,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,38,True,False
9255,9255,83295,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,37,True,False
9256,9256,83304,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,36,True,False
9257,9257,83313,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",19,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,35,True,False
9258,9258,83322,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",18,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,34,True,False
9259,9259,83331,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",17,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,33,True,False
9260,9260,83340,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",16,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,32,True,False
9261,9261,83349,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",15,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,31,True,False
9262,9262,83358,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",14,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,30,True,False
9263,9263,83367,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",13,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,29,True,False
9264,9264,83376,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",12,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,28,True,False
9265,9265,83385,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",11,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,27,True,False
9266,9266,83394,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",10,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,26,True,False
9267,9267,83403,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",9,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,25,True,False
9268,9268,83412,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",8,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,24,True,False
9269,9269,83421,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",7,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,23,True,False
9270,9270,83430,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",6,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,22,True,False
9271,9271,83439,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",5,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,21,True,False
9272,9272,83448,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",4,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,20,True,False
9273,9273,83457,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",3,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,19,True,False
9274,9274,83466,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",2,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,18,True,False
9275,9275,83475,"['primary_frozen', 'primary_tx']","[1, 0]","[False, False]",1,0,"['npca_frozen', 'npca_frozen']","[13, 0]","[True, True]",0,17,True,False
9276,9276,83484,"['primary_backoff', 'primary_backoff']","[1, 5]","[False, False]",0,0,"['npca_backoff', 'npca_backoff']","[13, 0]","[True, True]",0,16,False,False
9277,9277,83493,"['primary_backoff', 'primary_backoff']","[0, 4]","[False, False]",0,0,"['npca_backoff', 'npca_tx']","[12, 0]","[True, True]",0,15,False,True
9278,9278,83502,"['primary_tx', 'primary_backoff']","[0, 3]","[False, False]",33,0,"['npca_backoff', 'npca_backoff']","[11, 7]","[True, True]",0,14,True,False
9279,9279,83511,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",32,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,13,True,False
9280,9280,83520,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",31,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,12,True,False
9281,9281,83529,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",30,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,11,True,False
9282,9282,83538,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",29,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,10,True,False
9283,9283,83547,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",28,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,9,True,False
9284,9284,83556,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",27,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,8,True,False
9285,9285,83565,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",26,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,7,True,False
9286,9286,83574,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",25,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,6,True,False
9287,9287,83583,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",24,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,5,True,False
9288,9288,83592,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",23,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,4,True,False
9289,9289,83601,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",22,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,3,True,False
9290,9290,83610,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",21,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,2,True,False
9291,9291,83619,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",20,0,"['npca_frozen', 'npca_frozen']","[11, 7]","[True, True]",0,1,True,False
9292,9292,83628,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[4, 12]","[True, True]",0,0,True,False
9293,9293,83637,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",18,0,"['primary_backoff', 'primary_backoff']","[3, 11]","[True, True]",0,0,True,False
9294,9294,83646,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[2, 10]","[True, True]",0,0,True,False
9295,9295,83655,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",16,0,"['primary_backoff', 'primary_backoff']","[1, 9]","[True, True]",0,0,True,False
9296,9296,83664,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",15,0,"['primary_backoff', 'primary_backoff']","[0, 8]","[True, True]",0,0,True,False
9297,9297,83673,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",14,0,"['primary_tx', 'primary_backoff']","[0, 7]","[True, True]",0,0,True,True
9298,9298,83682,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",13,0,"['primary_backoff', 'primary_backoff']","[11, 6]","[True, True]",0,0,True,False
9299,9299,83691,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",12,0,"['primary_backoff', 'primary_backoff']","[10, 5]","[True, True]",0,0,True,False
9300,9300,83700,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",11,0,"['primary_backoff', 'primary_backoff']","[9, 4]","[True, True]",0,0,True,False
9301,9301,83709,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",10,0,"['primary_backoff', 'primary_backoff']","[8, 3]","[True, True]",0,0,True,False
9302,9302,83718,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",9,0,"['primary_backoff', 'primary_backoff']","[7, 2]","[True, True]",0,0,True,False
9303,9303,83727,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",8,0,"['primary_backoff', 'primary_backoff']","[6, 1]","[True, True]",0,0,True,False
9304,9304,83736,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",7,0,"['primary_backoff', 'primary_backoff']","[5, 0]","[True, True]",0,0,True,False
9305,9305,83745,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",6,0,"['primary_backoff', 'primary_tx']","[4, 0]","[True, True]",0,0,True,True
9306,9306,83754,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",5,0,"['primary_backoff', 'primary_backoff']","[3, 2]","[True, True]",0,0,True,False
9307,9307,83763,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",4,0,"['primary_backoff', 'primary_backoff']","[2, 1]","[True, True]",0,0,True,False
9308,9308,83772,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",3,0,"['primary_backoff', 'primary_backoff']","[1, 0]","[True, True]",0,0,True,False
9309,9309,83781,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",2,0,"['primary_backoff', 'primary_tx']","[0, 0]","[True, True]",0,0,True,True
9310,9310,83790,"['primary_tx', 'primary_frozen']","[0, 3]","[False, False]",1,0,"['primary_tx', 'primary_backoff']","[0, 13]","[True, True]",0,0,True,True
9311,9311,83799,"['primary_backoff', 'primary_backoff']","[4, 3]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[5, 12]","[True, True]",0,0,False,False
9312,9312,83808,"['primary_backoff', 'primary_backoff']","[3, 2]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[4, 11]","[True, True]",0,0,False,False
9313,9313,83817,"['primary_backoff', 'primary_backoff']","[2, 1]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[3, 10]","[True, True]",0,0,False,False
9314,9314,83826,"['primary_backoff', 'primary_backoff']","[1, 0]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[2, 9]","[True, True]",0,0,False,False
9315,9315,83835,"['primary_backoff', 'primary_tx']","[0, 0]","[False, False]",33,0,"['primary_backoff', 'primary_backoff']","[1, 8]","[True, True]",0,0,True,False
9316,9316,83844,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",32,0,"['primary_backoff', 'primary_backoff']","[0, 7]","[True, True]",0,0,True,False
9317,9317,83853,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",31,0,"['primary_tx', 'primary_backoff']","[0, 6]","[True, True]",0,0,True,True
9318,9318,83862,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",30,0,"['primary_backoff', 'primary_backoff']","[14, 5]","[True, True]",0,0,True,False
9319,9319,83871,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",29,0,"['primary_backoff', 'primary_backoff']","[13, 4]","[True, True]",0,0,True,False
9320,9320,83880,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",28,0,"['primary_backoff', 'primary_backoff']","[12, 3]","[True, True]",0,0,True,False
9321,9321,83889,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",27,0,"['primary_backoff', 'primary_backoff']","[11, 2]","[True, True]",0,0,True,False
9322,9322,83898,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",26,0,"['primary_backoff', 'primary_backoff']","[10, 1]","[True, True]",0,0,True,False
9323,9323,83907,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[9, 0]","[True, True]",0,0,True,False
9324,9324,83916,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",24,0,"['primary_backoff', 'primary_tx']","[8, 0]","[True, True]",0,0,True,True
9325,9325,83925,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",23,0,"['primary_backoff', 'primary_backoff']","[7, 11]","[True, True]",0,0,True,False
9326,9326,83934,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",22,0,"['primary_backoff', 'primary_backoff']","[6, 10]","[True, True]",0,0,True,False
9327,9327,83943,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[5, 9]","[True, True]",0,0,True,False
9328,9328,83952,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",20,0,"['primary_backoff', 'primary_backoff']","[4, 8]","[True, True]",0,0,True,False
9329,9329,83961,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[3, 7]","[True, True]",0,0,True,False
9330,9330,83970,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",18,0,"['primary_backoff', 'primary_backoff']","[2, 6]","[True, True]",0,0,True,False
9331,9331,83979,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[1, 5]","[True, True]",0,0,True,False
9332,9332,83988,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",16,0,"['primary_backoff', 'primary_backoff']","[0, 4]","[True, True]",0,0,True,False
9333,9333,83997,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",15,0,"['primary_tx', 'primary_backoff']","[0, 3]","[True, True]",0,0,True,True
9334,9334,84006,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",14,0,"['primary_backoff', 'primary_backoff']","[4, 2]","[True, True]",0,0,True,False
9335,9335,84015,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",13,0,"['primary_backoff', 'primary_backoff']","[3, 1]","[True, True]",0,0,True,False
9336,9336,84024,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",12,0,"['primary_backoff', 'primary_backoff']","[2, 0]","[True, True]",0,0,True,False
9337,9337,84033,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",11,0,"['primary_backoff', 'primary_tx']","[1, 0]","[True, True]",0,0,True,True
9338,9338,84042,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",10,0,"['primary_backoff', 'primary_backoff']","[0, 0]","[True, True]",0,0,True,False
9339,9339,84051,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",9,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",0,0,True,False
9340,9340,84060,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",8,0,"['primary_backoff', 'primary_backoff']","[27, 17]","[True, True]",0,0,True,False
9341,9341,84069,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",7,0,"['primary_backoff', 'primary_backoff']","[26, 16]","[True, True]",0,0,True,False
9342,9342,84078,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",6,0,"['primary_backoff', 'primary_backoff']","[25, 15]","[True, True]",0,0,True,False
9343,9343,84087,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",5,0,"['primary_backoff', 'primary_backoff']","[24, 14]","[True, True]",0,0,True,False
9344,9344,84096,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",4,0,"['primary_backoff', 'primary_backoff']","[23, 13]","[True, True]",0,0,True,False
9345,9345,84105,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",3,0,"['primary_backoff', 'primary_backoff']","[22, 12]","[True, True]",0,0,True,False
9346,9346,84114,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",2,0,"['primary_backoff', 'primary_backoff']","[21, 11]","[True, True]",0,0,True,False
9347,9347,84123,"['primary_frozen', 'primary_tx']","[0, 0]","[False, False]",1,0,"['primary_backoff', 'primary_backoff']","[20, 10]","[True, True]",0,0,True,False
9348,9348,84132,"['primary_backoff', 'primary_backoff']","[0, 5]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[19, 9]","[True, True]",0,0,False,False
9349,9349,84141,"['primary_tx', 'primary_backoff']","[0, 4]","[False, False]",33,0,"['primary_backoff', 'primary_backoff']","[18, 8]","[True, True]",0,0,True,False
9350,9350,84150,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",32,0,"['primary_backoff', 'primary_backoff']","[17, 7]","[True, True]",0,0,True,False
9351,9351,84159,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",31,0,"['primary_backoff', 'primary_backoff']","[16, 6]","[True, True]",0,0,True,False
9352,9352,84168,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",30,0,"['primary_backoff', 'primary_backoff']","[15, 5]","[True, True]",0,0,True,False
9353,9353,84177,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",29,0,"['primary_backoff', 'primary_backoff']","[14, 4]","[True, True]",0,0,True,False
9354,9354,84186,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",28,0,"['primary_backoff', 'primary_backoff']","[13, 3]","[True, True]",0,0,True,False
9355,9355,84195,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",27,0,"['primary_backoff', 'primary_backoff']","[12, 2]","[True, True]",0,0,True,False
9356,9356,84204,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",26,0,"['primary_backoff', 'primary_backoff']","[11, 1]","[True, True]",0,0,True,False
9357,9357,84213,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[10, 0]","[True, True]",0,0,True,False
9358,9358,84222,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",24,0,"['primary_backoff', 'primary_tx']","[9, 0]","[True, True]",0,0,True,True
9359,9359,84231,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",23,0,"['primary_backoff', 'primary_backoff']","[8, 0]","[True, True]",0,0,True,False
9360,9360,84240,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",22,0,"['primary_backoff', 'primary_tx']","[7, 0]","[True, True]",0,0,True,True
9361,9361,84249,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[6, 6]","[True, True]",0,0,True,False
9362,9362,84258,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",20,0,"['primary_backoff', 'primary_backoff']","[5, 5]","[True, True]",0,0,True,False
9363,9363,84267,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[4, 4]","[True, True]",0,0,True,False
9364,9364,84276,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",18,0,"['primary_backoff', 'primary_backoff']","[3, 3]","[True, True]",0,0,True,False
9365,9365,84285,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[2, 2]","[True, True]",0,0,True,False
9366,9366,84294,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",16,0,"['primary_backoff', 'primary_backoff']","[1, 1]","[True, True]",0,0,True,False
9367,9367,84303,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",15,0,"['primary_backoff', 'primary_backoff']","[0, 0]","[True, True]",0,0,True,False
9368,9368,84312,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",14,0,"['primary_tx', 'primary_tx']","[0, 0]","[True, True]",0,0,True,False
9369,9369,84321,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",13,0,"['primary_backoff', 'primary_backoff']","[37, 8]","[True, True]",0,0,True,False
9370,9370,84330,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",12,0,"['primary_backoff', 'primary_backoff']","[36, 7]","[True, True]",0,0,True,False
9371,9371,84339,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",11,0,"['primary_backoff', 'primary_backoff']","[35, 6]","[True, True]",0,0,True,False
9372,9372,84348,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",10,0,"['primary_backoff', 'primary_backoff']","[34, 5]","[True, True]",0,0,True,False
9373,9373,84357,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",9,0,"['primary_backoff', 'primary_backoff']","[33, 4]","[True, True]",0,0,True,False
9374,9374,84366,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",8,0,"['primary_backoff', 'primary_backoff']","[32, 3]","[True, True]",0,0,True,False
9375,9375,84375,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",7,0,"['primary_backoff', 'primary_backoff']","[31, 2]","[True, True]",0,0,True,False
9376,9376,84384,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",6,0,"['primary_backoff', 'primary_backoff']","[30, 1]","[True, True]",0,0,True,False
9377,9377,84393,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",5,0,"['primary_backoff', 'primary_backoff']","[29, 0]","[True, True]",0,0,True,False
9378,9378,84402,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",4,0,"['primary_backoff', 'primary_tx']","[28, 0]","[True, True]",0,0,True,True
9379,9379,84411,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",3,0,"['primary_backoff', 'primary_backoff']","[27, 14]","[True, True]",0,0,True,False
9380,9380,84420,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",2,0,"['primary_backoff', 'primary_backoff']","[26, 13]","[True, True]",0,0,True,False
9381,9381,84429,"['primary_tx', 'primary_frozen']","[0, 4]","[False, False]",1,0,"['primary_backoff', 'primary_backoff']","[25, 12]","[True, True]",0,0,True,False
9382,9382,84438,"['primary_backoff', 'primary_backoff']","[4, 4]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[24, 11]","[True, True]",0,0,False,False
9383,9383,84447,"['primary_backoff', 'primary_backoff']","[3, 3]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[23, 10]","[True, True]",0,0,False,False
9384,9384,84456,"['primary_backoff', 'primary_backoff']","[2, 2]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[22, 9]","[True, True]",0,0,False,False
9385,9385,84465,"['primary_backoff', 'primary_backoff']","[1, 1]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[21, 8]","[True, True]",0,0,False,False
9386,9386,84474,"['primary_backoff', 'primary_backoff']","[0, 0]","[False, False]",0,0,"['primary_backoff', 'primary_backoff']","[20, 7]","[True, True]",0,0,False,False
9387,9387,84483,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",33,0,"['primary_backoff', 'primary_backoff']","[19, 6]","[True, True]",0,0,False,False
9388,9388,84492,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",32,0,"['primary_backoff', 'primary_backoff']","[18, 5]","[True, True]",0,0,False,False
9389,9389,84501,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",31,0,"['primary_backoff', 'primary_backoff']","[17, 4]","[True, True]",0,0,False,False
9390,9390,84510,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",30,0,"['primary_backoff', 'primary_backoff']","[16, 3]","[True, True]",0,0,False,False
9391,9391,84519,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",29,0,"['primary_backoff', 'primary_backoff']","[15, 2]","[True, True]",0,0,False,False
9392,9392,84528,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",28,0,"['primary_backoff', 'primary_backoff']","[14, 1]","[True, True]",0,0,False,False
9393,9393,84537,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",27,0,"['primary_backoff', 'primary_backoff']","[13, 0]","[True, True]",0,0,False,False
9394,9394,84546,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",26,0,"['primary_backoff', 'primary_tx']","[12, 0]","[True, True]",0,0,False,True
9395,9395,84555,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",25,0,"['primary_backoff', 'primary_backoff']","[11, 1]","[True, True]",0,0,False,False
9396,9396,84564,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",24,0,"['primary_backoff', 'primary_backoff']","[10, 0]","[True, True]",0,0,False,False
9397,9397,84573,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",23,0,"['primary_backoff', 'primary_tx']","[9, 0]","[True, True]",0,0,False,True
9398,9398,84582,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",22,0,"['primary_backoff', 'primary_backoff']","[8, 8]","[True, True]",0,0,False,False
9399,9399,84591,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",21,0,"['primary_backoff', 'primary_backoff']","[7, 7]","[True, True]",0,0,False,False
9400,9400,84600,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",20,0,"['primary_backoff', 'primary_backoff']","[6, 6]","[True, True]",0,0,False,False
9401,9401,84609,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",19,0,"['primary_backoff', 'primary_backoff']","[5, 5]","[True, True]",0,0,False,False
9402,9402,84618,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",18,0,"['primary_backoff', 'primary_backoff']","[4, 4]","[True, True]",0,0,False,False
9403,9403,84627,"['primary_tx', 'primary_tx']","[0, 0]","[False, False]",17,0,"['primary_backoff', 'primary_backoff']","[3, 3]","[True, True]",0,0,False,False
